x,y,shape
0.7357822997117707,-0.4079618504838176,1
-0.7067838837715212,-0.5849126158085467,1
0.5847583815902793,0.95348479435022,1
0.9768537258351192,0.4451021933479177,1
-0.3761272622647168,-0.9122432093182428,1
-0.36628955880211705,-0.992518959981244,1
-0.6394029408303379,1.0079999072788712,1
-0.5444274488867443,0.8385602164920145,1
-0.6051623054415559,-0.6871077356512593,1
-0.4321968026799504,-0.933534180752326,1
-0.7344278270559473,-0.5454560826040773,1
-0.8596078735427074,0.580895335599817,1
0.5850666302433376,0.7799514075862471,1
0.3999873857102503,0.898426232640645,1
0.6183618858696491,-0.29393983909284105,1
-0.18792304240317145,0.9249098168659532,1
-0.2556502445470201,0.9366626978755648,1
0.7537282092777423,-0.4614378597360122,1
0.9259191945754413,-0.19020560066276188,1
0.02997049742661035,-0.8862509742221,1
-0.5114734137853353,0.6960325303540732,1
-0.9244893839738768,-0.3229672964583157,1
0.7384052410216428,-0.7073292814756517,1
-0.5414634904225339,-0.7162098024836896,1
-0.9737490096893278,0.5712495419797445,1
0.7322339440154121,-0.6077608488896442,1
0.3587589627437151,-0.8099163723808628,1
-0.10017182652462127,-1.0919369952041558,1
-0.7497110528487091,-0.4912168927379058,1
-0.11509275286801733,1.0495446659030736,1
1.0144224288022623,0.4839788038700843,1
0.9828177818310344,-0.404788603406789,1
0.8898923243953903,0.5922283210473744,1
1.0158215910891708,-0.2573444015894153,1
0.521892093128782,-0.9024667317133812,1
-0.38775896541263577,1.0900120537057818,1
1.0456863877680629,-0.4118388156101431,1
-0.4940957388729797,-0.8903699893392203,1
-0.9342207800824184,0.3478048308935521,1
-1.0556109719917726,0.15080325578167292,1
-0.7216585360041219,0.5854675368056624,1
0.604858021674682,0.8735893247055921,1
0.8185478456744287,0.14418948859685946,1
0.6829436579137957,-0.7119585899598271,1
0.954946951615312,-0.5094802426344097,1
-0.7129269912445911,0.5144649958367004,1
0.2641892364620521,-1.119455635159969,1
-0.9534508861279092,-0.4319523534223487,1
0.7194247196204275,0.3420237237894493,1
0.7812253234410202,0.5042558864552498,1
-0.044867482498264485,-0.7977664335067376,1
0.7296108818089266,0.7280540136438636,1
1.069564039406218,0.17399479643293514,1
0.7821623250373114,-0.06695473169493396,1
0.951081921373602,0.5269491242477617,1
0.5785242744095155,0.7996310216066357,1
-0.03892538876330995,-0.9799506932249136,1
-0.6958509032396808,0.74010781886963,1
0.6797237080549045,-0.7539552829320892,1
-0.7929151725371233,0.11246420866713557,1
0.8318114103934842,0.3112540215820211,1
-1.0403534229231313,0.1438958451777867,1
-0.25873951232261544,-0.9789086287950172,1
0.6467924752486781,-0.745640187088232,1
-0.14258023966956662,1.0844192789660416,1
-1.195899470353286,0.2593841715610463,1
-0.3703606073271217,-0.7857914419598657,1
0.5742624766257319,-0.6762108037944012,1
0.6493844573873037,0.6037071046434331,1
0.8019176253708648,0.4455618536949642,1
0.9184278077944372,-0.3103177170832529,1
0.9258334911511138,0.02160675694677629,1
0.3935003829206428,0.763553073072889,1
-0.395457154352827,0.7454489337022498,1
1.0901190385854933,-0.2959594502021356,1
0.9438238171977742,-0.4204540592932262,1
-0.5894737948248374,0.7534369927804979,1
0.2537097037460873,-0.8887169893436847,1
-0.11210644599197894,1.0342784320699094,1
-0.398277706688312,1.0644993222648882,1
-0.6086249672584614,-0.8127645563142534,1
0.188079180609719,0.988583731268842,1
0.1221817624545566,-1.1322324146157925,1
-0.6829569314819812,-0.8563161971002656,1
-0.8710424858986484,0.10760362345481432,1
-0.9867576125046864,0.26233395102850604,1
0.5983861161758901,-0.8321756982002639,1
0.4925694751836984,0.9369078409731562,1
0.21631921899288295,0.9710961778354747,1
0.40134526502751533,-0.7256839539835632,1
-1.0502151444848231,0.1048956222178652,1
0.8636359241800814,-0.624883810978345,1
1.1905731720638493,-0.12036871313322993,1
0.3723162401581771,-1.0645503947580095,1
1.080193378984332,0.044670819418285684,1
0.9678012149543522,0.2631548189954153,1
0.1799586246815123,-0.9961181230500143,1
0.9152901634373666,0.1918927217478905,1
0.5370633494784333,-0.7435387805504516,1
0.9036789759939692,-0.5613821314267212,1
0.9171406949548888,-0.4425101675332064,1
0.8096302506778409,0.5889821101617888,1
-0.8002275523038271,-0.378002610743288,1
-0.8503765087142529,0.4731758280013779,1
0.8077947426859698,0.5532144055954991,1
-1.0167486783512911,-0.2531947110986165,1
0.9375224293136128,-0.4747245849569146,1
0.5396144708052381,0.8903877777164346,1
0.7496760597810831,-0.8359528788572399,1
-0.5687162434734926,0.8552193759506935,1
0.23142701158025256,-0.7474618727708688,1
-0.9274976154619156,-0.6014657116708368,1
0.28168415585388884,-1.049024657614215,1
-0.8096359329877638,-0.7160489598306069,1
-0.2466972092066187,-1.0083711256444643,1
-0.6786339340255799,-0.7535866817469847,1
0.2193647312643585,1.0141212126212795,1
0.5069416519503401,-0.8533111380108865,1
-0.4236793181614185,0.8489374412782243,1
0.9151443542779296,0.14818517737593434,1
0.4335981299527542,-0.7371540955266936,1
0.7564017982648037,-0.6255791404650255,1
1.0953763807967027,-0.2918053561925261,1
-0.9345179981103994,0.4043026742328287,1
0.9269427264700656,-0.3880222492722892,1
0.6730611210385846,0.5883780265143905,1
-0.07676054331642529,-0.9224240100513856,1
0.044133820174274065,-0.8588883284597767,1
-0.9901566076608854,0.00384544494129356,1
0.3225832808962735,-1.0704242309387786,1
-0.5687743814994857,0.7403750361762091,1
0.6745759075609439,-0.6449418430379832,1
-0.5330570862651423,-0.945085809741306,1
0.5139213630263184,-0.9181119622229852,1
-0.7382453929999016,0.567239675357562,1
-0.17112238523444825,-0.9984368939862004,1
-1.10484021463331,0.1836539102124576,1
0.12250626039438738,-0.9730690179219024,1
1.0302404536574634,0.08042724101256021,1
0.41645092939559897,0.9601554494140658,1
-0.9586937601652912,0.22395840421416766,1
-0.3389223373378269,0.912213801816394,1
0.9886495013713515,0.056746562398495674,1
1.1481014840075174,-0.35730986273222354,1
-0.34514559778942466,1.0259453467955644,1
-0.7938646210280792,-0.5806117721634971,1
0.3883728727262849,1.0949864935144251,1
0.32211863991540984,1.0573634653259012,1
-0.7755056933042049,0.7965758393934791,1
-0.6124196103815267,0.6947875504661946,1
-0.6433349449175669,-0.8294742188591879,1
0.5645242007798981,-0.8288783869233897,1
-0.04424075875230968,-1.0288685840528058,1
-0.6840820820374737,-0.6822106612706031,1
-0.7726631632264271,0.5910194345972046,1
0.8089364690071611,-0.6266097246289015,1
-0.42153036608570615,0.7832012907477958,1
0.5290901033477531,-0.8919339647094099,1
0.6140935533890249,0.7288752852443967,1
0.19728580244803806,0.8957787200621199,1
-0.6872197410535464,-0.6084327539268286,1
-0.2883080230893386,1.03844317861909,1
-0.7897862648488595,-0.5807532278132108,1
0.7577789414604758,-0.8424002166808672,1
0.03455384635047455,-0.7050473683058798,1
1.032610021616237,0.0773145280011211,1
-0.8988760830681256,0.062298191022651286,1
-0.26004689958190075,0.7412453211919215,1
-0.221503192892522,-1.019702501363568,1
0.00022759855013404493,-0.9225207185123372,1
-0.4403139973067468,0.9063698571452986,1
-1.0893184671749692,0.2725199203972315,1
0.14367750936584456,1.0298883619999135,1
-0.728457466270771,-0.6982806962881097,1
0.9390645083074944,0.15741770963256327,1
-1.1438321011145007,-0.3329889435690146,1
1.085533708432031,0.20913297962032085,1
-0.8309204544490048,-0.8594036333944847,1
0.27757700183073536,0.9429717440704822,1
0.6879538420054119,0.8439430319175341,1
-0.2096480507964964,0.9114951035783422,1
0.8534077434831512,-0.4070644100897216,1
-0.21113646073282694,-0.8765192518307088,1
-0.8414869473071726,-0.3814156616096324,1
-0.23349226520686445,0.975239652650674,1
0.8177520101433942,-0.18079492937217284,1
-0.8955881640971904,0.4417801131045203,1
-0.7737801064455477,0.3696654713883968,1
-0.22003111814481485,0.935135185017718,1
0.8779794005610879,-0.6560262716145698,1
0.3711350995858639,1.0173876458303384,1
0.7867173044556972,-0.5174243562924676,1
0.035368561331064495,-1.0578785182421655,1
1.1030262438827352,0.04183294212434345,1
-0.25447803262807656,0.8177987471308437,1
-0.8426621036711884,-0.053324097934784175,1
-1.0707334195669211,0.16543303128978395,1
-0.4370556519180703,0.7267258009684103,1
-1.0367071220160762,-0.2434364124375865,1
0.8850862802094649,0.2581035492201954,1
-0.5051493361706806,0.879571313677461,1
-0.9255135893096624,0.2999003369792573,1
-0.8244748481647959,-0.332469834568734,1
0.9902773842287854,0.766065956562731,1
0.9697724356340616,-0.7548709272497778,1
-0.5854034664962539,-0.7416625044773542,1
-0.6619994062671675,-0.6141474140403703,1
1.0119863805697078,-0.4766717587511303,1
0.9665485703810541,0.4759160224920443,1
0.8385847278795021,-0.18674654862007692,1
0.08781316113561548,-1.0879497045740525,1
-0.12746108093400554,0.9319577325248448,1
-1.0400494099536668,-0.4214676541103349,1
0.6001651906331689,0.6392879593664746,1
-1.0273117894321369,0.010812661748318284,1
0.7511665013589013,-0.8065615220188808,1
0.020445119974753567,1.148916981942195,1
0.9232926773082526,0.4109134090683844,1
-0.22655464279104545,0.9867717174988802,1
-0.8449610663651058,-0.5179832624141029,1
0.8806348932370175,-0.7130729418043255,1
-0.14488214779802555,0.921919457716819,1
-0.9011851573105468,0.3347085902083792,1
0.6789866192210546,-0.6395802083108342,1
-0.10071589141097324,-0.9357068092430294,1
-0.8833691176078038,-0.3892287148207637,1
0.8219633714291924,-0.4577531509607887,1
-1.0530298262084556,-0.2481421901878692,1
-0.8232779921261146,0.6992940771223319,1
-1.1294907826088312,-0.20768013362876725,1
-0.3416677096765532,-1.0271546737872748,1
1.0686681135870395,0.2284331072350929,1
0.7465269992295659,-0.15439098446538194,1
1.061989811546194,-0.13162780326691087,1
0.8193705017617879,0.6401408890847755,1
0.031085357101535982,-1.127696344681086,1
-0.8616601268532972,-0.4249292328749208,1
0.8661940057263621,-0.8028680486320512,1
0.944726893932346,0.3653759748265573,1
-1.0890239612585426,-0.005019606480434868,1
-0.6842202013000691,-0.7641007948223629,1
0.7856427060814407,0.4430284470432429,1
1.1874137660581805,0.09509353771604642,1
0.974779967880748,0.07995209976647209,1
0.2921037072960162,1.074668289321128,1
0.4887924468721172,-0.6649795251974059,1
-0.03122498531114608,-0.94213661600676,1
-0.6370736077323779,-0.9052571602321348,1
-0.3214957059725802,-0.34122104363917405,2
0.3411402912595092,0.14704737479984234,2
0.37087180244226137,-0.1099609750264899,2
-0.3010504226505458,-0.20462606819857396,2
0.2827384897179526,0.324271678773968,2
0.41387940890107816,0.15786200926672242,2
-0.19033807907998268,0.3959043220996569,2
-0.18412062678686053,-0.343599117139182,2
-0.27212061798214204,-0.2645979252854119,2
-0.4127877199559125,-0.008797417865789114,2
-0.09699934889588166,-0.4201331022338078,2
-0.35690334570784976,-0.1356676932861543,2
-0.320813761408302,-0.309667106990672,2
-0.01887822765598272,-0.406455194339019,2
0.4778817066470545,-0.10760098439493156,2
-0.08859495607028207,-0.3676527583566701,2
-0.16419012800536645,0.385791601917755,2
-0.3355741080894524,-0.16319161400937734,2
-0.35565900432208913,0.2456064432666924,2
0.3622256509042407,0.07382735861919623,2
-0.002317940624525949,-0.35377228376789915,2
-0.2815241579862302,0.21899699693958813,2
-0.4283262824712568,-0.0635930986448711,2
0.4028950475169221,0.154070140820046,2
-0.2339446357379664,0.2800470822459341,2
-0.3524560610512893,-0.004755503754024326,2
0.13079801718463546,0.399563422448934,2
-0.4190484550658448,0.047417429224310186,2
-0.04798419578441551,-0.41416429065375776,2
-0.3142131742757849,0.2853673876991153,2
0.25850751361337604,-0.25742086428455696,2
-0.08997574788217957,-0.35331028712274626,2
-0.2877190983793375,-0.4053350872203209,2
-0.1981992634528124,-0.3677209600403847,2
-0.3462217335505369,-0.10227312868311302,2
-0.1921103041948175,0.29377034886273323,2
-0.2299696395906786,0.2563950954865901,2
-0.3438319399594355,0.19777293572904855,2
-0.11306207966730945,-0.3454381223174416,2
-0.4026000934379669,-0.008566689671665934,2
0.3140449504282992,0.12510992206740354,2
-0.3915547081927631,-0.037076834956901915,2
-0.40919978402394735,0.12964910713137615,2
-0.09765005726897492,-0.3905387726848524,2
-0.2552329843297795,-0.3049737907860208,2
-0.2819582539154191,0.2758290171688964,2
-0.3873624222856303,0.11920774101069265,2
-0.4344090582623724,-0.11577426521909424,2
-0.30393612888991506,0.236581369718712,2
-0.16685415757040425,0.3724486084394844,2
-0.3978462323476077,0.14616568080500753,2
-0.13418432824861515,0.3641942625101545,2
-0.3127150667365465,0.3155400793229802,2
-0.3152780135127539,-0.15315901228945905,2
-0.1186893165824141,0.4250876102518145,2
0.2413690443203672,-0.33331653782841264,2
0.30469339071616885,-0.2585883693348875,2
-0.2299579047789343,-0.31337982998489083,2
0.3568576358207086,-0.0866950624507208,2
-0.20026757095849773,0.34536258345990706,2
0.3740303229789353,0.0393001463869211,2
0.4017835140340635,-0.06301336919414996,2
-0.07986785085977499,0.42371889877541663,2
-0.3152117828395632,0.21963686762545528,2
-0.006133927290896832,-0.3632217140370443,2
0.3699588634990864,-0.1954395034689136,2
-0.19265100887225045,-0.3674992973457121,2
0.2908203725726025,-0.2863388693758128,2
0.25478561989996656,-0.2729497573797459,2
0.3601973420864709,-0.2466812239733413,2
0.00035767426958613455,0.3344542956420768,2
-0.21700891541323986,0.3503562845005136,2
-0.3288718700909035,0.2571309168891406,2
0.3116211303178425,-0.25990615976009984,2
0.3391905301755888,0.026599957522574547,2
-0.07920331330277032,0.38719529664793867,2
-0.3661894138464515,-0.043939075090517914,2
-0.1775408286478371,0.29589620078887713,2
0.13106987511370696,0.4509285560293015,2
-0.12643237528325496,-0.4505746249943785,2
-0.112236807122799,-0.43222055147561206,2
-0.09561799262741437,0.3600347804576904,2
-0.2668641928367852,-0.37116081849007465,2
-0.11525231001828044,0.42895897771192,2
0.4574069628719795,0.14727781722807054,2
0.122440694843507,0.4456487832159858,2
0.005809833300605238,-0.4164765335387238,2
-0.13992083299195573,-0.3573274948679658,2
-0.06791731690775725,0.4294981791414008,2
-0.20761561877766266,0.3680451117209386,2
-0.05946977692818041,0.4216062945762656,2
0.11293146189781275,-0.3874389152381143,2
0.2715752822185693,0.2716219577771464,2
0.2245683006618331,-0.3351343923085465,2
-0.17796101556482594,-0.37255345193209016,2
0.43092339295666654,-0.07436128134411837,2
-0.17721068207425147,0.4194090661755,2
0.3438213706266832,0.17173235734881198,2
0.379372075377686,0.24986411453427146,2
0.3404001145284529,0.2732895182629096,2
0.040222729547370405,0.4107164942872436,2
-0.16162521854297004,-0.3582708096037365,2
-0.0224622319754219,0.4772105245328879,2
-0.3673211899787987,-0.06715576002526623,2
-0.1858736366369709,0.3433918703694849,2
0.2623149436960456,-0.3257558212669823,2
-0.18375351806482929,-0.3182091117643843,2
0.13030588363524453,0.29086261704559463,2
0.27962355902393743,0.27883486930735857,2
-0.3933574522728828,-0.12651721571791605,2
-0.06495518896885978,-0.4028383525791744,2
-0.28910215703649417,-0.314310039219807,2
-0.3730623528992525,-0.0842227219709338,2
0.2375147348028654,0.3234453270936897,2
-0.005261432039637731,-0.3991279761865494,2
0.2630245080315874,-0.3091550492880865,2
-0.09221480140838728,-0.4779548442521821,2
0.05911461978169634,0.3620309325704201,2
0.32374586494470203,0.219107693309166,2
-0.0037630941284213268,0.3970730270259323,2
-0.0732634349848752,0.3722894741056303,2
-0.4099195577674326,-0.05912244679665232,2
0.35359172162195,0.17701567017568798,2
0.4088999508845303,0.028671331433451762,2
0.3480972441928495,-0.10603698184143093,2
0.0602854779667578,-0.359928260035057,2
-0.34338529648095484,-0.1606712547887476,2
-0.3681022071084887,0.04537538671496449,2
-0.4527199330356123,-0.01821279063343081,2
0.268430214981007,0.31534228914046186,2
0.3848042438237807,0.10147052635910224,2
0.17174280904782832,0.39098216632761773,2
-0.41071779713286977,-0.03963864879545316,2
0.11008113246895487,0.3451680681171724,2
-0.3557599133313057,0.1035651485057266,2
-0.0986132693763311,-0.3303761768734373,2
-0.3500356869216161,-0.2734183815722828,2
-0.3048066114945371,0.10778864838008002,2
0.42515551809719454,-0.1690316380552925,2
-0.4054697407984526,0.243165758223714,2
-0.15769695685190593,0.3225068503350078,2
0.22311740486769524,0.2757668698709278,2
0.2836076644080016,-0.3133698987529891,2
-0.4408901599500423,-0.0782701107135069,2
0.25332411045533704,-0.3593474589567385,2
0.11961102900229548,-0.3606591202595756,2
0.2803931385008988,-0.2635028368432313,2
0.28137785847709,0.17779391730667818,2
0.14728043433753174,0.3220960133129048,2
0.18725072476888824,0.3645649239059754,2
-0.13463631576185836,-0.3782229075369771,2
0.042868336116612296,-0.3956563479694826,2
0.29431291988470826,-0.16318474019352705,2
-0.2827135535086085,-0.2339650463234187,2
0.2339033526361117,0.381393917740088,2
0.3907414903340477,0.17804087733916707,2
-0.15045090490588672,-0.3648972837272971,2
-0.14651582352084686,-0.3970075839924976,2
-0.25576117633213513,0.4031999629115485,2
-0.21777097955469774,0.3354240865968058,2
-0.2420649221766224,-0.2748430942605037,2
-0.17287872107198016,-0.3734136723009304,2
-0.2937711308223789,-0.21818243304163093,2
-0.3438431494170829,0.2323581342399268,2
0.23402665209733506,0.31198056303449884,2
0.1599949542841001,0.35937049305625796,2
0.2473447543478597,-0.11757593563713642,2
-0.07516921696126858,0.3699639267463813,2
-0.10226009781880804,0.3746650791502259,2
0.3014912837110969,-0.18457514389440485,2
0.3703676778301765,-0.07608224026510475,2
0.01198819897064414,-0.35450038968884007,2
-0.20458936551413406,0.2784130121416293,2
-0.3697957535895508,-0.1291869185833263,2
0.2953620964086571,-0.2829317125902607,2
-0.2165853961690136,-0.28648392099347586,2
-0.3894996038757311,0.22849981679189785,2
0.2928935776061648,-0.2431043395558577,2
0.14350358509748606,-0.3239665489523451,2
-0.040068730609848516,-0.4367747980816623,2
-0.2998844211394836,-0.19648675709516236,2
-0.046037101147206924,0.4198178663612294,2
0.4057689715209049,0.19359152154803366,2
0.3931271127324138,-0.1619154413627156,2
0.3559569297581561,0.23689132841894975,2
0.4063286364356684,-0.10293776063576614,2
0.2087568372515128,-0.3609866926853525,2
-0.15510358616505432,0.4360048214823127,2
0.41827455510722505,-0.16473552624405724,2
-0.19763829554919185,-0.3561479957356881,2
-0.3736883120329673,0.13912193235742082,2
-0.42224438879670895,0.060321302312669176,2
-0.2886634144016488,0.23418701472226494,2
0.2419432086698728,0.3494357298822369,2
0.3274191382697715,0.05767579543874377,2
0.2731774631655183,-0.2847834359839308,2
0.3819787806461248,-0.2037920970537639,2
-0.28517079649783644,0.20578599833468011,2
0.10567569458482083,-0.4477822540639876,2
-0.3813803544511637,-0.17278094136893948,2
0.28776988784817104,0.13680948951577973,2
0.3124901293764081,0.2017023545820999,2
-0.01794699299930579,-0.31910657340269505,2
0.2918443527235707,0.29122160545754544,2
0.4278256157624872,0.06959791857317406,2
0.3128649300149245,-0.026781892677973585,2
0.3804327685494409,0.2107796496991047,2
0.2314097097638062,0.3198524086426543,2
-0.015570155505323981,-0.39198027728996543,2
-0.2783403612958723,0.296043127547852,2
0.27188948322196177,-0.3015821131728357,2
-0.3171660690148493,0.04498568346685422,2
0.33272456415739365,0.12450160863280844,2
-0.4161413691692525,0.05755833807111468,2
-0.10349580492904616,-0.3915634515180068,2
0.25871699009947124,-0.2982560748352928,2
-0.05703209586782665,0.43376771158641664,2
-0.4783597881413144,0.10375366862441852,2
-0.14814424293084866,-0.3143165767839463,2
0.2297049906502928,-0.2704843215177605,2
0.25975378295492146,0.2414828418573733,2
0.3207670501483459,0.17822474147798567,2
0.3673711231177749,-0.12412708683330118,2
0.3703333964604455,0.008642702778710517,2
0.15740015316825712,0.3054212292291556,2
-0.1581828617411308,0.2981795734809,2
0.4360476154341973,-0.11838378008085425,2
0.3775295268791097,-0.16818162371729048,2
-0.23578951792993494,0.3013747971121992,2
0.10148388149843493,-0.3554867957374739,2
-0.04484257839679158,0.4137113728279638,2
-0.1593110826753248,0.4257997289059553,2
-0.2434499869033845,-0.32510582252570136,2
0.0752316722438876,0.3954334925075368,2
0.04887270498182265,-0.4528929658463169,2
-0.2731827725927925,-0.34252647884010623,2
-0.3484169943594594,0.04304144938192574,2
-0.3947030450018746,0.1049335804114024,2
0.23935444647035606,-0.3328702792801056,2
0.19702779007347934,0.3747631363892625,2
0.0865276875971532,0.3884384711341899,2
0.16053810601100618,-0.2902735815934253,2
-0.4200860577939293,0.04195824888714608,2
0.3454543696720326,-0.249953524391338,2
0.4762292688255397,-0.04814748525329197,2
0.14892649606327085,-0.4258201579032038,2
0.4320773515937328,0.017868327767314274,2
0.3871204859817409,0.10526192759816612,2
0.07198344987260492,-0.3984472492200058,2
0.3661160653749466,0.0767570886991562,2
0.2148253397913733,-0.29741551222018064,2
0.3614715903975877,-0.2245528525706885,2
0.3668562779819555,-0.17700406701328256,2
0.3238521002711364,0.23559284406471556,2
-0.3200910209215309,-0.15120104429731518,2
-0.34015060348570114,0.1892703312005512,2
0.3231178970743879,0.2212857622381996,2
-0.4066994713405164,-0.1012778844394466,2
0.3750089717254451,-0.18988983398276588,2
0.2158457883220952,0.35615511108657383,2
0.29987042391243324,-0.33438115154289594,2
-0.22748649738939705,0.3420877503802774,2
0.09257080463210103,-0.29898474910834755,2
-0.3709990461847662,-0.24058628466833476,2
0.11267366234155556,-0.4196098630456861,2
-0.3238543731951055,-0.2864195839322428,2
-0.09867888368264748,-0.4033484502577858,2
-0.271453573610232,-0.3014346726987939,2
0.08774589250574337,0.4056484850485118,2
